118	23752
118	23753
118	27456
118	33695
118	37121
118	61676
118	64009
118	115735
118	120201
118	128315
118	143891
118	204613
118	249357
143	144
143	462802
144	143
144	462802
187	188
187	68732
187	68733
187	144864
187	202157
187	394711
187	394712
188	187
188	68732
188	68733
188	144864
188	202157
188	394711
188	394712
201	202
201	3152
201	3153
201	21446
201	23013
201	23014
201	24717
201	29354
201	29608
201	35448
201	43372
201	55598
201	56613
201	56614
201	94881
201	152202
201	260780
202	201
202	3152
202	3153
202	21446
202	23013
202	23014
202	24717
202	29354
202	29608
202	35448
202	43372
202	55598
202	56613
202	56614
202	94881
202	152202
202	260780
238	6109
238	6110
238	22170
238	22171
238	45322
238	51352
238	66562
238	88499
238	107191
238	113567
238	136876
241	242
241	3784
241	3785
241	10720
241	10721
241	21367
241	22110
241	22111
241	26256
241	51796
241	55075
241	59796
241	63061
241	74200
241	121062
241	122477
241	208854
241	284132
241	287593
241	483011
242	241
242	3784
242	3785
242	10720
242	10721
242	21367
242	22110
242	22111
242	26256
242	51796
242	55075
242	59796
242	63061
242	74200
242	121062
242	122477
242	208854
242	284132
242	287593
242	483011
248	12584
273	274
274	273
313	314
313	71619
313	71620
313	355262
314	313
314	71619
314	71620
314	355262
317	318
318	317
359	360
360	359
365	366
365	51686
365	54934
365	72718
365	84985
366	365
366	51686
366	54934
366	72718
366	84985
377	378
378	377
379	380
379	29976
379	45646
379	45647
379	261886
380	379
380	29976
380	45646
380	45647
380	261886
399	400
399	1779
399	1780
399	2606
399	2607
399	3955
399	3956
399	9754
399	15261
399	18738
399	21662
399	21663
399	22099
399	44346
399	50270
399	53404
399	55149
399	55150
399	58672
399	75211
399	78756
399	95146
399	100513
399	102345
399	102346
399	172795
399	276497
399	364917
400	399
400	1779
400	1780
400	2606
400	2607
400	3955
400	3956
400	9754
400	15261
400	18738
400	21662
400	21663
400	22099
400	44346
400	50270
400	53404
400	55149
400	55150
400	58672
400	75211
400	78756
400	95146
400	100513
400	102345
400	102346
400	172795
400	276497
400	364917
401	402
401	636
401	637
401	7319
401	128644
401	147732
401	194717
402	401
402	636
402	637
402	7319
402	128644
402	147732
402	194717
419	420
420	419
489	490
489	1841
489	1842
489	5214
489	5215
489	9519
489	9520
489	9703
489	9704
489	10364
489	10365
489	11233
489	12602
489	18366
489	33251
489	34523
489	34524
489	35652
489	39242
489	39243
489	43595
489	45282
489	46198
489	46199
489	51266
489	54575
489	54576
489	56778
489	56779
489	57751
489	63215
489	71528
489	71529
489	118673
490	489
490	1841
490	1842
490	5214
490	5215
490	9519
490	9520
490	9703
490	9704
490	10364
490	10365
490	11233
490	12602
490	18366
490	33251
490	34523
490	34524
490	35652
490	39242
490	39243
490	43595
490	45282
490	46198
490	46199
490	51266
490	54575
490	54576
490	56778
490	56779
490	57751
490	63215
490	71528
490	71529
490	118673
493	494
494	493
499	500
499	6579
499	6580
499	14778
499	14936
499	14937
499	20584
499	20701
499	23595
499	23596
499	24796
499	24797
499	75147
499	75768
499	91313
499	237964
500	499
500	6579
500	6580
500	14778
500	14936
500	14937
500	20584
500	20701
500	23595
500	23596
500	24796
500	24797
500	75147
500	75768
500	91313
500	237964
511	512
511	43199
511	43200
511	59488
511	121335
511	415501
512	511
512	43199
512	43200
512	59488
512	121335
512	415501
534	535
534	34894
534	62546
535	534
535	34894
535	62546
540	541
540	93765
541	540
541	93765
546	547
546	3260
546	3261
546	5723
546	5724
546	7167
546	7168
546	8066
546	8067
546	10311
546	10312
546	11708
546	11709
546	11804
546	15745
546	16519
546	16520
546	19487
546	24054
546	24579
546	24580
546	24723
546	25023
546	26613
546	26614
546	31224
546	35123
546	39697
546	39850
546	40091
546	40092
546	48541
546	57933
546	66484
546	66929
546	66930
546	79873
546	80913
546	80914
546	93475
546	149924
546	191426
546	475504
547	546
547	3260
547	3261
547	5723
547	5724
547	7167
547	7168
547	8066
547	8067
547	10311
547	10312
547	11708
547	11709
547	11804
547	15745
547	16519
547	16520
547	19487
547	24054
547	24579
547	24580
547	24723
547	25023
547	26613
547	26614
547	31224
547	35123
547	39697
547	39850
547	40091
547	40092
547	48541
547	57933
547	66484
547	66929
547	66930
547	79873
547	80913
547	80914
547	93475
547	149924
547	191426
547	475504
548	549
549	548
568	569
568	5511
568	8268
568	36751
568	92406
568	101583
568	214223
569	568
569	5511
569	8268
569	36751
569	92406
569	101583
569	214223
570	571
570	2574
570	2575
570	3487
570	5867
570	11269
570	14272
570	18273
570	32373
570	36228
570	40441
570	43042
570	88918
570	122997
570	135372
570	140055
571	570
571	2574
571	2575
571	3487
571	5867
571	11269
571	14272
571	18273
571	32373
571	36228
571	40441
571	43042
571	88918
571	122997
571	135372
571	140055
589	64583
589	65904
589	97472
589	193729
590	591
590	6272
590	6273
590	20121
590	54799
590	54800
590	147040
590	201201
590	234584
590	262021
590	429928
591	590
591	6272
591	6273
591	20121
591	54799
591	54800
591	147040
591	201201
591	234584
591	262021
591	429928
607	32637
608	609
608	26710
609	608
609	26710
614	615
615	614
616	617
616	486651
617	616
617	486651
618	619
618	245604
619	618
619	245604
636	401
636	402
636	637
636	7319
636	128644
636	147732
636	194717
637	401
637	402
637	636
637	7319
637	128644
637	147732
637	194717
639	29691
642	643
642	3829
642	3830
642	4264
642	4265
642	4818
642	6721
642	7311
642	7312
642	8509
642	8510
642	11167
642	11168
642	11881
642	11882
642	13880
642	14490
642	15631
642	15632
642	15784
642	18052
642	18053
642	21548
642	21549
642	24272
642	24390
642	28885
642	30055
642	30056
642	32924
642	43043
642	45623
642	54267
642	55843
642	63316
642	67393
642	68126
642	74665
642	75894
642	78586
642	78670
642	85451
642	86109
642	92551
642	101414
642	127016
642	130098
642	345782
642	440457
642	460160
643	642
643	3829
643	3830
643	4264
643	4265
643	4818
643	6721
643	7311
643	7312
643	8509
643	8510
643	11167
643	11168
643	11881
643	11882
643	13880
643	14490
643	15631
643	15632
643	15784
643	18052
643	18053
643	21548
643	21549
643	24272
643	24390
643	28885
643	30055
643	30056
643	32924
643	43043
643	45623
643	54267
643	55843
643	63316
643	67393
643	68126
643	74665
643	75894
643	78586
643	78670
643	85451
643	86109
643	92551
643	101414
643	127016
643	130098
643	345782
643	440457
643	460160
681	682
682	681
691	692
691	3767
691	3768
691	6063
691	6064
691	6860
691	13006
691	23985
691	23986
691	25818
691	25819
691	35259
691	35260
691	35549
691	39658
691	39685
691	39686
691	51558
691	55785
691	55786
691	59662
691	68795
691	73559
691	86467
691	92365
691	119331
691	171795
691	412708
692	691
692	3767
692	3768
692	6063
692	6064
692	6860
692	13006
692	23985
692	23986
692	25818
692	25819
692	35259
692	35260
692	35549
692	39658
692	39685
692	39686
692	51558
692	55785
692	55786
692	59662
692	68795
692	73559
692	86467
692	92365
692	119331
692	171795
692	412708
726	727
726	144797
726	144798
726	350197
727	726
727	144797
727	144798
727	350197
744	745
744	17190
744	17191
744	23949
744	33905
744	54251
744	62075
744	82404
744	82405
744	257345
745	744
745	17190
745	17191
745	23949
745	33905
745	54251
745	62075
745	82404
745	82405
745	257345
752	753
753	752
755	359195
784	785
784	44095
785	784
785	44095
798	799
798	7721
798	7722
798	11511
798	11512
798	38523
798	93744
798	119479
798	172224
799	798
799	7721
799	7722
799	11511
799	11512
799	38523
799	93744
799	119479
799	172224
800	114719
804	805
804	884
804	885
804	15004
804	15005
804	16666
804	16667
804	18074
804	35564
804	37250
804	60162
804	140328
805	804
805	884
805	885
805	15004
805	15005
805	16666
805	16667
805	18074
805	35564
805	37250
805	60162
805	140328
818	819
818	34124
819	818
819	34124
822	823
822	290714
823	822
823	290714
839	524374
840	841
841	840
858	859
858	137433
859	858
859	137433
884	804
884	805
884	885
884	15004
884	15005
884	16666
884	16667
884	18074
884	35564
884	37250
884	60162
884	140328
885	804
885	805
885	884
885	15004
885	15005
885	16666
885	16667
885	18074
885	35564
885	37250
885	60162
885	140328
890	891
890	26893
890	26894
890	83712
890	96544
890	160895
890	213958
890	241868
891	890
891	26893
891	26894
891	83712
891	96544
891	160895
891	213958
891	241868
898	899
898	79264
898	82155
898	138189
899	898
899	79264
899	82155
899	138189
964	965
965	964
966	967
966	1717
966	1718
966	2929
966	2930
966	4475
966	4476
966	5656
966	5882
966	5883
966	9830
966	11796
966	11797
966	14287
966	14288
966	14958
966	14999
966	15139
966	15140
966	18917
966	18918
966	24572
966	27359
966	29169
966	29501
966	29715
966	29716
966	34756
966	34936
966	34937
966	35043
966	36152
966	36806
966	37620
966	37759
966	46919
966	47724
966	49460
966	51663
966	54064
966	54065
966	60557
966	61315
966	62858
966	64674
966	65294
966	65295
966	65850
966	69707
966	69708
966	72573
966	79487
966	80440
966	80722
966	80779
966	83628
966	91206
966	91844
966	93519
966	98263
966	98264
966	98452
966	100843
966	105882
966	105883
966	107492
966	133426
966	136896
966	140021
966	157977
966	162765
966	164702
966	171256
966	189337
966	197017
966	197922
966	214006
966	231298
966	240163
966	295282
966	331120
966	367829
966	407860
966	458478
967	966
967	1717
967	1718
967	2929
967	2930
967	4475
967	4476
967	5656
967	5882
967	5883
967	9830
967	11796
967	11797
967	14287
967	14288
967	14958
967	14999
967	15139
967	15140
967	18917
967	18918
967	24572
967	27359
967	29169
967	29501
967	29715
967	29716
967	34756
967	34936
967	34937
967	35043
967	36152
967	36806
967	37620
967	37759
967	46919
967	47724
967	49460
967	51663
967	54064
967	54065
967	60557
967	61315
967	62858
967	64674
967	65294
967	65295
967	65850
967	69707
967	69708
967	72573
967	79487
967	80440
967	80722
967	80779
967	83628
967	91206
967	91844
967	93519
967	98263
967	98264
967	98452
967	100843
967	105882
967	105883
967	107492
967	133426
967	136896
967	140021
967	157977
967	162765
967	164702
967	171256
967	189337
967	197017
967	197922
967	214006
967	231298
967	240163
967	295282
967	331120
967	367829
967	407860
967	458478
974	975
975	974
1024	1025
1024	35446
1024	75885
1024	206033
1024	265582
1025	1024
1025	35446
1025	75885
1025	206033
1025	265582
1028	1029
1028	4141
1028	4142
1028	12263
1028	12264
1028	17335
1028	17336
1028	18287
1028	28817
1028	53730
1028	54836
1028	54837
1028	61575
1028	80532
1028	134697
1028	134892
1028	142912
1028	201255
1029	1028
1029	4141
1029	4142
1029	12263
1029	12264
1029	17335
1029	17336
1029	18287
1029	28817
1029	53730
1029	54836
1029	54837
1029	61575
1029	80532
1029	134697
1029	134892
1029	142912
1029	201255
1078	1079
1078	260818
1079	1078
1079	260818
1080	201941
1088	40625
1088	40626
1092	1093
1092	2221
1092	33830
1092	36746
1092	49615
1092	121213
1093	1092
1093	2221
1093	33830
1093	36746
1093	49615
1093	121213
1104	1105
1104	9622
1105	1104
1105	9622
1106	130532
1136	1137
1136	23670
1136	23671
1136	84226
1136	84227
1136	132911
1136	234164
1137	1136
1137	23670
1137	23671
1137	84226
1137	84227
1137	132911
1137	234164
1144	1145
1145	1144
1149	332403
1164	1165
1164	30996
1164	30997
1164	98062
1164	98063
1164	227207
1164	509713
1165	1164
1165	30996
1165	30997
1165	98062
1165	98063
1165	227207
1165	509713
1166	1167
1167	1166
1234	1235
1234	83894
1235	1234
1235	83894
1238	1239
1239	1238
1247	30491
1247	76821
1247	76822
1247	101046
1247	131148
1247	152284
1247	163151
1247	163152
1247	169196
1247	208505
1247	208506
1247	228358
1248	1249
1248	27059
1248	27060
1248	39021
1248	39022
1248	46839
1248	46840
1248	74599
1248	94479
1248	109328
1248	137904
1248	141532
1248	224085
1248	224657
1248	334904
1248	347497
1249	1248
1249	27059
1249	27060
1249	39021
1249	39022
1249	46839
1249	46840
1249	74599
1249	94479
1249	109328
1249	137904
1249	141532
1249	224085
1249	224657
1249	334904
1249	347497
1250	1251
1251	1250
1258	1259
1258	11348
1258	13480
1258	16195
1258	18301
1258	18302
1258	28111
1258	31264
1258	31494
1258	39138
1258	47010
1258	47011
1258	59615
1258	187993
1258	198971
1259	1258
1259	11348
1259	13480
1259	16195
1259	18301
1259	18302
1259	28111
1259	31264
1259	31494
1259	39138
1259	47010
1259	47011
1259	59615
1259	187993
1259	198971
1303	378282
1305	1306
1305	25854
1305	209454
1306	1305
1306	25854
1306	209454
1313	1314
1313	56744
1313	56745
1313	271371
1314	1313
1314	56744
1314	56745
1314	271371
1317	1318
1317	3807
1317	3808
1317	11752
1317	18877
1317	22442
1317	22443
1317	51939
1317	51940
1317	52112
1317	52113
1317	81269
1317	118103
1317	162102
1317	203835
1318	1317
1318	3807
1318	3808
1318	11752
1318	18877
1318	22442
1318	22443
1318	51939
1318	51940
1318	52112
1318	52113
1318	81269
1318	118103
1318	162102
1318	203835
1327	1328
1327	80068
1327	80069
1327	126681
1327	126682
1327	137103
1327	149384
1327	358634
1328	1327
1328	80068
1328	80069
1328	126681
1328	126682
1328	137103
1328	149384
1328	358634
1331	73075
1349	1350
1349	331457
1350	1349
1350	331457
1357	37
1357	38
1357	1358
1357	2374
1357	2375
1357	4407
1357	4408
1357	4950
1357	4951
1357	5041
1357	5042
1357	6551
1357	6552
1357	10957
1357	10958
1357	12638
1357	12639
1357	14772
1357	17258
1357	17259
1357	17506
1357	17507
1357	17811
1357	17812
1357	17854
1357	18276
1357	18277
1357	18296
1357	18629
1357	19621
1357	19789
1357	20096
1357	20128
1357	21374
1357	21712
1357	21713
1357	22873
1357	26053
1357	26054
1357	26184
1357	26185
1357	27517
1357	28236
1357	28639
1357	29331
1357	31868
1357	32032
1357	32200
1357	33412
1357	35498
1357	37698
1357	38315
1357	42108
1357	43745
1357	44331
1357	47020
1357	47485
1357	48053
1357	50856
1357	54749
1357	59367
1357	61018
1357	61999
1357	62000
1357	67545
1357	69550
1357	82345
1357	88660
1357	96383
1357	107900
1357	107901
1357	126808
1357	299458
1357	314002
1357	362592
1358	37
1358	38
1358	1357
1358	2374
1358	2375
1358	4407
1358	4408
1358	4950
1358	4951
1358	5041
1358	5042
1358	6551
1358	6552
1358	10957
1358	10958
1358	12638
1358	12639
1358	14772
1358	17258
1358	17259
1358	17506
1358	17507
1358	17811
1358	17812
1358	17854
1358	18276
1358	18277
1358	18296
1358	18629
1358	19621
1358	19789
1358	20096
1358	20128
1358	21374
1358	21712
1358	21713
1358	22873
1358	26053
1358	26054
1358	26184
1358	26185
1358	27517
1358	28236
1358	28639
1358	29331
1358	31868
1358	32032
1358	32200
1358	33412
1358	35498
1358	37698
1358	38315
1358	42108
1358	43745
1358	44331
1358	47020
1358	47485
1358	48053
1358	50856
1358	54749
1358	59367
1358	61018
1358	61999
1358	62000
1358	67545
1358	69550
1358	82345
1358	88660
1358	96383
1358	107900
1358	107901
1358	126808
1358	299458
1358	314002
1358	362592
1395	1396
1395	23240
1395	23241
1395	46879
1395	46880
1395	52309
1395	52310
1395	67236
1395	84743
1395	87914
1395	102780
1395	106885
1395	108804
1395	114094
1395	120594
1395	172610
1395	176832
1395	354475
1395	398361
1396	1395
1396	23240
1396	23241
1396	46879
1396	46880
1396	52309
1396	52310
1396	67236
1396	84743
1396	87914
1396	102780
1396	106885
1396	108804
1396	114094
1396	120594
1396	172610
1396	176832
1396	354475
1396	398361
1397	1398
1397	9138
1397	53878
1397	63127
1397	92911
1397	107016
1397	259971
1398	1397
1398	9138
1398	53878
1398	63127
1398	92911
1398	107016
1398	259971
1452	1453
1452	164807
1452	249576
1453	1452
1453	164807
1453	249576
1461	364671
1463	1464
1464	1463
1465	1466
1465	76491
1465	83301
1465	83302
1465	83364
1465	116692
1465	365558
1466	1465
1466	76491
1466	83301
1466	83302
1466	83364
1466	116692
1466	365558
1473	1474
1473	5196
1473	5197
1473	28112
1473	44022
1473	49206
1473	49207
1473	67852
1473	78950
1473	113143
1473	125218
1473	125246
1473	128627
1473	135338
1473	135339
1473	146116
1473	157189
1473	194720
1473	215866
1473	294280
1473	332744
1473	382440
1474	1473
1474	5196
1474	5197
1474	28112
1474	44022
1474	49206
1474	49207
1474	67852
1474	78950
1474	113143
1474	125218
1474	125246
1474	128627
1474	135338
1474	135339
1474	146116
1474	157189
1474	194720
1474	215866
1474	294280
1474	332744
1474	382440
1485	255271
1485	273561
1485	273562
1503	16545
1503	336661
1504	25255
1504	25256
1504	54037
1504	54038
1504	58998
1504	58999
1504	63589
1504	67488
1504	96627
1504	98251
1504	98252
1504	98860
1504	113000
1504	138801
1504	138802
1504	201402
1504	256947
1504	308128
1514	33774
1514	33775
1514	47178
1514	51956
1514	151535
1514	151536
1514	194572
1514	206827
1514	217521
1514	349555
1526	41866
1526	59185
1526	60227
1526	60228
1526	83186
1526	119794
1557	1558
1557	36508
1557	36509
1557	169754
1557	198891
1557	286259
1557	286260
1557	502187
1558	1557
1558	36508
1558	36509
1558	169754
1558	198891
1558	286259
1558	286260
1558	502187
1565	1566
1565	161940
1566	1565
1566	161940
1569	1570
1570	1569
1575	1576
1575	130924
1575	417116
1576	1575
1576	130924
1576	417116
1577	1578
1578	1577
1590	76349
1595	1596
1595	5433
1595	5434
1595	5902
1595	5903
1595	8119
1595	10671
1595	12719
1595	13817
1595	14966
1595	17589
1595	19931
1595	21996
1595	23743
1595	25162
1595	25163
1595	26186
1595	26187
1595	27379
1595	27380
1595	28291
1595	40624
1595	47297
1595	50007
1595	53324
1595	57257
1595	62668
1595	63028
1595	63609
1595	66488
1595	67387
1595	78416
1595	102817
1595	113583
1596	1595
1596	5433
1596	5434
1596	5902
1596	5903
1596	8119
1596	10671
1596	12719
1596	13817
1596	14966
1596	17589
1596	19931
1596	21996
1596	23743
1596	25162
1596	25163
1596	26186
1596	26187
1596	27379
1596	27380
1596	28291
1596	40624
1596	47297
1596	50007
1596	53324
1596	57257
1596	62668
1596	63028
1596	63609
1596	66488
1596	67387
1596	78416
1596	102817
1596	113583
1607	1608
1607	239962
1608	1607
1608	239962
1629	1630
1630	1629
1649	1650
1649	72208
1649	108779
1649	111549
1649	150467
1649	202442
1649	204710
1650	1649
1650	72208
1650	108779
1650	111549
1650	150467
1650	202442
1650	204710
1658	357937
1665	1666
1666	1665
1667	1668
1667	196785
1668	1667
1668	196785
1693	1694
1693	8101
1693	8102
1693	11591
1693	12771
1693	28399
1693	38944
1693	51694
1693	51695
1693	52873
1693	79863
1693	79864
1693	94449
1693	98782
1694	1693
1694	8101
1694	8102
1694	11591
1694	12771
1694	28399
1694	38944
1694	51694
1694	51695
1694	52873
1694	79863
1694	79864
1694	94449
1694	98782
1699	1700
1699	10639
1699	10640
1699	12217
1699	12218
1699	17115
1699	85417
1699	108571
1699	137094
1699	146595
1699	201488
1699	410867
1700	1699
1700	10639
1700	10640
1700	12217
1700	12218
1700	17115
1700	85417
1700	108571
1700	137094
1700	146595
1700	201488
1700	410867
1705	1706
1705	345465
1706	1705
1706	345465
1711	1712
1712	1711
1717	966
1717	967
1717	1718
1717	2929
1717	2930
1717	4475
1717	4476
1717	5656
1717	5882
1717	5883
1717	9830
1717	11796
1717	11797
1717	14287
1717	14288
1717	14958
1717	14999
1717	15139
1717	15140
1717	18917
1717	18918
1717	24572
1717	27359
1717	29169
1717	29501
1717	29715
1717	29716
1717	34756
1717	34936
1717	34937
1717	35043
1717	36152
1717	36806
1717	37620
1717	37759
1717	46919
1717	47724
1717	49460
1717	51663
1717	54064
1717	54065
1717	60557
1717	61315
1717	62858
1717	64674
1717	65294
1717	65295
1717	65850
1717	69707
1717	69708
1717	72573
1717	79487
1717	80440
1717	80722
1717	80779
1717	83628
1717	91206
1717	91844
1717	93519
1717	98263
1717	98264
1717	98452
1717	100843
1717	105882
1717	105883
1717	107492
1717	133426
1717	136896
1717	140021
1717	157977
1717	162765
1717	164702
1717	171256
1717	189337
1717	197017
1717	197922
1717	214006
1717	231298
1717	240163
1717	295282
1717	331120
1717	367829
1717	407860
1717	458478
1718	966
1718	967
1718	1717
1718	2929
1718	2930
1718	4475
1718	4476
1718	5656
1718	5882
1718	5883
1718	9830
1718	11796
1718	11797
1718	14287
1718	14288
1718	14958
1718	14999
1718	15139
1718	15140
1718	18917
1718	18918
1718	24572
1718	27359
1718	29169
1718	29501
1718	29715
1718	29716
1718	34756
1718	34936
1718	34937
1718	35043
1718	36152
1718	36806
1718	37620
1718	37759
1718	46919
1718	47724
1718	49460
1718	51663
1718	54064
1718	54065
1718	60557
1718	61315
1718	62858
1718	64674
1718	65294
1718	65295
1718	65850
1718	69707
1718	69708
1718	72573
1718	79487
1718	80440
1718	80722
1718	80779
1718	83628
1718	91206
1718	91844
1718	93519
1718	98263
1718	98264
1718	98452
1718	100843
1718	105882
1718	105883
1718	107492
1718	133426
1718	136896
1718	140021
1718	157977
1718	162765
1718	164702
1718	171256
1718	189337
1718	197017
1718	197922
1718	214006
1718	231298
1718	240163
1718	295282
1718	331120
1718	367829
1718	407860
1718	458478
1743	1744
1744	1743
1749	1750
1749	2920
1749	2921
1749	3121
1749	4017
1749	4018
1749	7529
1749	7530
1749	7753
1749	7754
1749	8428
1749	10359
1749	10370
1749	10371
1749	11342
1749	11343
1749	13748
1749	13749
1749	14110
1749	14111
1749	17057
1749	18758
1749	18759
1749	20472
1749	20601
1749	22729
1749	23147
1749	23148
1749	24523
1749	25318
1749	25815
1749	25933
1749	27618
1749	28429
1749	28430
1749	29152
1749	29413
1749	31406
1749	36847
1749	39225
1749	39795
1749	39796
1749	40173
1749	43721
1749	47181
1749	50535
1749	52345
1749	52733
1749	53434
1749	54116
1749	59095
1749	59096
1749	60274
1749	61377
1749	63207
1749	67855
1749	68870
1749	68871
1749	71756
1749	71948
1749	75014
1749	75916
1749	78382
1749	83010
1749	91205
1749	92977
1749	102445
1749	170295
1749	202305
1749	245727
1749	284256
1749	326823
1749	367398
1750	1749
1750	2920
1750	2921
1750	3121
1750	4017
1750	4018
1750	7529
1750	7530
1750	7753
1750	7754
1750	8428
1750	10359
1750	10370
1750	10371
1750	11342
1750	11343
1750	13748
1750	13749
1750	14110
1750	14111
1750	17057
1750	18758
1750	18759
1750	20472
1750	20601
1750	22729
1750	23147
1750	23148
1750	24523
1750	25318
1750	25815
1750	25933
1750	27618
1750	28429
1750	28430
1750	29152
1750	29413
1750	31406
1750	36847
1750	39225
1750	39795
1750	39796
1750	40173
1750	43721
1750	47181
1750	50535
1750	52345
1750	52733
1750	53434
1750	54116
1750	59095
1750	59096
1750	60274
1750	61377
1750	63207
1750	67855
1750	68870
1750	68871
1750	71756
1750	71948
1750	75014
1750	75916
1750	78382
1750	83010
1750	91205
1750	92977
1750	102445
1750	170295
1750	202305
1750	245727
1750	284256
1750	326823
1750	367398
1775	1776
1775	7091
1775	7092
1775	14382
1775	14383
1775	46708
1775	55666
1775	87261
1775	112859
1775	122281
1775	178226
1776	1775
1776	7091
1776	7092
1776	14382
1776	14383
1776	46708
1776	55666
1776	87261
1776	112859
1776	122281
1776	178226
1779	399
1779	400
1779	1780
1779	2606
1779	2607
1779	3955
1779	3956
1779	9754
1779	15261
1779	18738
1779	21662
1779	21663
1779	22099
1779	44346
1779	50270
1779	53404
1779	55149
1779	55150
1779	58672
1779	75211
1779	78756
1779	95146
1779	100513
1779	102345
1779	102346
1779	172795
1779	276497
1779	364917
1780	399
1780	400
1780	1779
1780	2606
1780	2607
1780	3955
1780	3956
1780	9754
1780	15261
1780	18738
1780	21662
1780	21663
1780	22099
1780	44346
1780	50270
1780	53404
1780	55149
1780	55150
1780	58672
1780	75211
1780	78756
1780	95146
1780	100513
1780	102345
1780	102346
1780	172795
1780	276497
1780	364917
1803	1804
1804	1803
1825	1826
1825	19436
1826	1825
1826	19436
1841	489
1841	490
1841	1842
1841	5214
1841	5215
1841	9519
1841	9520
1841	9703
1841	9704
1841	10364
1841	10365
1841	11233
1841	12602
1841	18366
1841	33251
1841	34523
1841	34524
1841	35652
1841	39242
1841	39243
1841	43595
1841	45282
1841	46198
1841	46199
1841	51266
1841	54575
1841	54576
1841	56778
1841	56779
1841	57751
1841	63215
1841	71528
1841	71529
1841	118673
1842	489
1842	490
1842	1841
1842	5214
1842	5215
1842	9519
1842	9520
1842	9703
1842	9704
1842	10364
1842	10365
1842	11233
1842	12602
1842	18366
1842	33251
1842	34523
1842	34524
1842	35652
1842	39242
1842	39243
1842	43595
1842	45282
1842	46198
1842	46199
1842	51266
1842	54575
1842	54576
1842	56778
1842	56779
1842	57751
1842	63215
1842	71528
1842	71529
1842	118673
1861	208067
1861	451199
1873	1874
1873	253752
1874	1873
1874	253752
1885	57
1885	1886
1885	2561
1885	4037
1885	4038
1885	4351
1885	4352
1885	4415
1885	4416
1885	4893
1885	6099
1885	6100
1885	6171
1885	6437
1885	6438
1885	6799
1885	6800
1885	7800
1885	7801
1885	8037
1885	8154
1885	10234
1885	10433
1885	12191
1885	12717
1885	12718
1885	12851
1885	12852
1885	13144
1885	14221
1885	20105
1885	20201
1885	20628
1885	20672
1885	21876
1885	24296
1885	24297
1885	28280
1885	30647
1885	30681
1885	30696
1885	32317
1885	34942
1885	35933
1885	36120
1885	38211
1885	39651
1885	39774
1885	44269
1885	51617
1885	51836
1885	52298
1885	53167
1885	55585
1885	59242
1885	65436
1885	264646
1886	57
1886	1885
1886	2561
1886	4037
1886	4038
1886	4351
1886	4352
1886	4415
1886	4416
1886	4893
1886	6099
1886	6100
1886	6171
1886	6437
1886	6438
1886	6799
1886	6800
1886	7800
1886	7801
1886	8037
1886	8154
1886	10234
1886	10433
1886	12191
1886	12717
1886	12718
1886	12851
1886	12852
1886	13144
1886	14221
1886	20105
1886	20201
1886	20628
1886	20672
1886	21876
1886	24296
1886	24297
1886	28280
1886	30647
